# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/region-04-districts/overall-score-gains
# rows: 82 (excluding this header and the column row)
# ranking: Region 04: Houston school districts with the largest overall score gains since 2021-22
# population: 82 districts of 88 districts are ranked here.
# population: 2 were not rated by TEA for 2025-26 and are not ranked.
# population: 4 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# methodology: TEA re-scored 2021-22 under the rules it adopted for 2022-23 and publishes that re-scoring as "2021-22 What If". This ranking reads the re-scored series, so the change spans one consistent methodology rather than a break.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2021_22,2025_26,enrollment,url
45,82,3,084911,Friendswood ISD,Galveston,A,0,92,92,6116,https://txschools.net/district/friendswood-isd-084911
49,82,3,101806,Raul Yzaguirre Schools for Success,Harris,B,-1,88,87,2180,https://txschools.net/district/raul-yzaguirre-schools-for-success-101806
49,82,3,101924,Sheldon ISD,Harris,C,-1,80,79,10576,https://txschools.net/district/sheldon-isd-101924
49,82,3,020906,Sweeny ISD,Brazoria,C,-1,80,79,1691,https://txschools.net/district/sweeny-isd-020906
49,82,3,101861,The Rhodes School for Performing Arts,Harris,B,-1,84,83,405,https://txschools.net/district/the-rhodes-school-for-performing-arts-101861
53,82,2,020910,Damon ISD,Brazoria,B,-2,90,88,87,https://txschools.net/district/damon-isd-020910
53,82,2,101911,Goose Creek CISD,Harris,B,-2,82,80,23308,https://txschools.net/district/goose-creek-cisd-101911
53,82,2,101858,Harmony Public Schools - Houston North,Harris,B,-2,89,87,8807,https://txschools.net/district/harmony-public-schools-houston-north-101858
56,82,2,084804,Ambassadors Preparatory Academy,Galveston,A,-3,95,92,140,https://txschools.net/district/ambassadors-preparatory-academy-084804
56,82,2,101819,Amigos Por Vida-Friends for Life Pub Chtr Sch,Harris,A,-3,93,90,802,https://txschools.net/district/amigos-por-vida-friends-for-life-pub-chtr-sch-101819
56,82,2,101803,Aristoi Classical Academy,Harris,B,-3,86,83,1713,https://txschools.net/district/aristoi-classical-academy-101803
59,82,2,101849,Accelerated Intermediate Academy,Harris,A,-4,95,91,166,https://txschools.net/district/accelerated-intermediate-academy-101849
59,82,2,020902,Angleton ISD,Brazoria,B,-4,88,84,7241,https://txschools.net/district/angleton-isd-020902
59,82,2,101804,George I Sanchez Charter,Harris,C,-4,79,75,941,https://txschools.net/district/george-i-sanchez-charter-101804
62,82,2,084908,Hitchcock ISD,Galveston,D,-5,72,67,1937,https://txschools.net/district/hitchcock-isd-084908
62,82,2,101828,Houston Gateway Academy Inc,Harris,B,-5,92,87,2364,https://txschools.net/district/houston-gateway-academy-inc-101828
62,82,2,101864,The Lawson Academy,Harris,B,-5,86,81,317,https://txschools.net/district/the-lawson-academy-101864
65,82,2,101871,A' Unlimited Potential,Harris,B,-6,88,82,190,https://txschools.net/district/a-unlimited-potential-101871
