# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/region-12-districts/overall-score-declines
# rows: 80 (excluding this header and the column row)
# ranking: Region 12: Waco school districts with the largest overall score declines since 2021-22
# population: 80 districts of 81 districts are ranked here.
# population: 1 has no figure at the start of the window and is not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# methodology: TEA re-scored 2021-22 under the rules it adopted for 2022-23 and publishes that re-scoring as "2021-22 What If". This ranking reads the re-scored series, so the change spans one consistent methodology rather than a break.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2021_22,2025_26,enrollment,url
49,80,4,175905,Frost ISD,Navarro,C,3,73,76,459,https://txschools.net/district/frost-isd-175905
49,80,4,050902,Gatesville ISD,Coryell,C,3,75,78,2547,https://txschools.net/district/gatesville-isd-050902
49,80,4,109907,Itasca ISD,Hill,C,3,69,72,652,https://txschools.net/district/itasca-isd-109907
54,80,2,109912,Aquilla ISD,Hill,B,4,85,89,322,https://txschools.net/district/aquilla-isd-109912
54,80,2,018901,Clifton ISD,Bosque,B,4,77,81,938,https://txschools.net/district/clifton-isd-018901
54,80,2,161916,West ISD,McLennan,B,4,85,89,1338,https://txschools.net/district/west-isd-161916
57,80,5,161901,Crawford ISD,McLennan,B,5,83,88,585,https://txschools.net/district/crawford-isd-161901
57,80,5,050901,Evant ISD,Coryell,D,5,64,69,192,https://txschools.net/district/evant-isd-050901
57,80,5,014906,Killeen ISD,Bell,C,5,74,79,41366,https://txschools.net/district/killeen-isd-014906
57,80,5,175910,Mildred ISD,Navarro,B,5,81,86,801,https://txschools.net/district/mildred-isd-175910
57,80,5,109910,Mount Calm ISD,Hill,C,5,74,79,176,https://txschools.net/district/mount-calm-isd-109910
57,80,5,161922,Robinson ISD,McLennan,A,5,85,90,2401,https://txschools.net/district/robinson-isd-161922
63,80,6,161921,Connally ISD,McLennan,D,6,63,69,2031,https://txschools.net/district/connally-isd-161921
63,80,6,050910,Copperas Cove ISD,Coryell,B,6,79,85,7619,https://txschools.net/district/copperas-cove-isd-050910
63,80,6,018906,Iredell ISD,Bosque,A,6,87,93,137,https://txschools.net/district/iredell-isd-018906
63,80,6,018902,Meridian ISD,Bosque,C,6,65,71,354,https://txschools.net/district/meridian-isd-018902
63,80,6,050904,Oglesby ISD,Coryell,B,6,81,87,257,https://txschools.net/district/oglesby-isd-050904
63,80,6,014804,Orenda Charter School,Bell,A,6,87,93,1936,https://txschools.net/district/orenda-charter-school-014804
63,80,6,167904,Priddy ISD,Mills,A,6,85,91,90,https://txschools.net/district/priddy-isd-167904
70,80,4,161925,Gholson ISD,McLennan,B,7,82,89,227,https://txschools.net/district/gholson-isd-161925
70,80,4,109904,Hillsboro ISD,Hill,B,7,82,89,1913,https://txschools.net/district/hillsboro-isd-109904
70,80,4,018907,Kopperl ISD,Bosque,D,7,55,62,163,https://txschools.net/district/kopperl-isd-018907
70,80,4,073905,Rosebud-Lott ISD,Falls,B,7,76,83,763,https://txschools.net/district/rosebud-lott-isd-073905
70,80,4,014909,Temple ISD,Bell,B,7,74,81,8704,https://txschools.net/district/temple-isd-014909
75,80,0,109913,Blum ISD,Hill,A,8,82,90,335,https://txschools.net/district/blum-isd-109913
76,80,1,018908,Cranfills Gap ISD,Bosque,B,10,78,88,116,https://txschools.net/district/cranfills-gap-isd-018908
76,80,1,161910,Moody ISD,McLennan,B,10,78,88,761,https://txschools.net/district/moody-isd-161910
78,80,0,050909,Jonesboro ISD,Coryell,C,12,67,79,317,https://txschools.net/district/jonesboro-isd-050909
79,80,0,014803,Priority Charter Schools,Bell,B,13,69,82,529,https://txschools.net/district/priority-charter-schools-014803
80,80,0,109914,Penelope ISD,Hill,A,14,78,92,215,https://txschools.net/district/penelope-isd-109914
