# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/region-13-districts/overall-score-declines
# rows: 64 (excluding this header and the column row)
# ranking: Region 13: Austin school districts with the largest overall score declines since 2021-22
# population: 64 districts of 69 districts are ranked here.
# population: 2 were not rated by TEA for 2025-26 and are not ranked.
# population: 3 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# methodology: TEA re-scored 2021-22 under the rules it adopted for 2022-23 and publishes that re-scoring as "2021-22 What If". This ranking reads the re-scored series, so the change spans one consistent methodology rather than a break.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2021_22,2025_26,enrollment,url
47,64,3,227913,Lake Travis ISD,Travis,A,5,86,91,10748,https://txschools.net/district/lake-travis-isd-227913
47,64,3,246912,Thrall ISD,Williamson,A,5,88,93,916,https://txschools.net/district/thrall-isd-246912
47,64,3,105905,Wimberley ISD,Hays,B,5,82,87,2633,https://txschools.net/district/wimberley-isd-105905
51,64,2,227814,Chaparral Star Academy,Travis,A,6,93,99,385,https://txschools.net/district/chaparral-star-academy-227814
51,64,2,075902,La Grange ISD,Fayette,B,6,77,83,1839,https://txschools.net/district/la-grange-isd-075902
51,64,2,246908,Liberty Hill ISD,Williamson,B,6,79,85,10446,https://txschools.net/district/liberty-hill-isd-246908
54,64,2,246904,Georgetown ISD,Williamson,B,8,72,80,13951,https://txschools.net/district/georgetown-isd-246904
54,64,2,011904,Smithville ISD,Bastrop,C,8,71,79,1864,https://txschools.net/district/smithville-isd-011904
54,64,2,166905,Thorndale ISD,Milam,B,8,76,84,662,https://txschools.net/district/thorndale-isd-166905
57,64,2,089901,Gonzales ISD,Gonzales,C,10,66,76,2514,https://txschools.net/district/gonzales-isd-089901
57,64,2,028902,Lockhart ISD,Caldwell,C,10,69,79,6757,https://txschools.net/district/lockhart-isd-028902
57,64,2,105902,San Marcos CISD,Hays,C,10,66,76,8134,https://txschools.net/district/san-marcos-cisd-105902
60,64,1,144903,Dime Box ISD,Lee,B,14,69,83,169,https://txschools.net/district/dime-box-isd-144903
60,64,1,089905,Waelder ISD,Gonzales,B,14,70,84,588,https://txschools.net/district/waelder-isd-089905
62,64,2,246902,Florence ISD,Williamson,B,16,69,85,1125,https://txschools.net/district/florence-isd-246902
62,64,2,086901,Fredericksburg ISD,Gillespie,B,16,73,89,2956,https://txschools.net/district/fredericksburg-isd-086901
62,64,2,246911,Taylor ISD,Williamson,B,16,64,80,2882,https://txschools.net/district/taylor-isd-246911
