# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/region-13-districts/overall-score-lowest
# rows: 67 (excluding this header and the column row)
# ranking: Region 13: Austin school districts with the lowest overall score in 2025-26
# population: 67 districts of 69 districts are ranked here.
# population: 2 were not rated by TEA for 2025-26 and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,enrollment,url
53,67,1,246913,Leander ISD,Williamson,B,87,41854,https://txschools.net/district/leander-isd-246913
53,67,1,105905,Wimberley ISD,Hays,B,87,2633,https://txschools.net/district/wimberley-isd-105905
55,67,4,105904,Dripping Springs ISD,Hays,B,89,8793,https://txschools.net/district/dripping-springs-isd-105904
55,67,4,086901,Fredericksburg ISD,Gillespie,B,89,2956,https://txschools.net/district/fredericksburg-isd-086901
55,67,4,227804,NYOS Charter School,Travis,B,89,1808,https://txschools.net/district/nyos-charter-school-227804
55,67,4,246909,Round Rock ISD,Williamson,B,89,45865,https://txschools.net/district/round-rock-isd-246909
55,67,4,075908,Round Top-Carmine ISD,Fayette,B,89,237,https://txschools.net/district/round-top-carmine-isd-075908
60,67,0,227913,Lake Travis ISD,Travis,A,91,10748,https://txschools.net/district/lake-travis-isd-227913
61,67,0,246803,The Texas Girls School,Williamson,A,92,37,https://txschools.net/district/the-texas-girls-school-246803
62,67,1,075901,Flatonia ISD,Fayette,A,93,675,https://txschools.net/district/flatonia-isd-075901
62,67,1,246912,Thrall ISD,Williamson,A,93,916,https://txschools.net/district/thrall-isd-246912
64,67,0,227909,Eanes ISD,Travis,A,94,7524,https://txschools.net/district/eanes-isd-227909
65,67,0,246801,Meridian World School LLC,Williamson,A,96,1757,https://txschools.net/district/meridian-world-school-llc-246801
66,67,0,075906,Fayetteville ISD,Fayette,A,97,308,https://txschools.net/district/fayetteville-isd-075906
67,67,0,227814,Chaparral Star Academy,Travis,A,99,385,https://txschools.net/district/chaparral-star-academy-227814
