# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/chronically-absent-highest
# rows: 7358 (excluding this header and the column row)
# ranking: Texas campuses with the highest chronically absent in 2025-26
# population: 7,358 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 288 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
43,7358,0,221901003,Woodson Center for Excellence,Abilene ISD,B,69.7,85,https://txschools.net/campus/woodson-center-for-excellence-221901003
44,7358,0,101902013,Hall Success Academy,Aldine ISD,A,69.3,174,https://txschools.net/campus/hall-success-academy-101902013
45,7358,1,182903002,Mineral Wells Academy,Mineral Wells ISD,B,68.8,29,https://txschools.net/campus/mineral-wells-academy-182903002
45,7358,1,168901003,Wallace Accelerated HS,Colorado ISD,C,68.8,14,https://txschools.net/campus/wallace-accelerated-hs-168901003
47,7358,0,246904002,Chip Richarte HS,Georgetown ISD,B,68.1,83,https://txschools.net/campus/chip-richarte-hs-246904002
48,7358,0,015907006,Houston HS,San Antonio ISD,B,67.7,713,https://txschools.net/campus/houston-hs-015907006
49,7358,0,015907024,Cooper Academy at Navarro,San Antonio ISD,A,67.3,365,https://txschools.net/campus/cooper-academy-at-navarro-015907024
50,7358,0,227901007,Travis Early College HS,Austin ISD,D,67.1,917,https://txschools.net/campus/travis-early-college-hs-227901007
51,7358,0,091906037,Jefferson Learning Ctr,Sherman ISD,B,66.7,76,https://txschools.net/campus/jefferson-learning-ctr-091906037
52,7358,0,101912484,MS College HS at HCC Gulfton,Houston ISD,B,66.3,59,https://txschools.net/campus/ms-college-hs-at-hcc-gulfton-101912484
53,7358,1,212905010,Alvin V Anderson Rise Academy,Tyler ISD,A,65.9,77,https://txschools.net/campus/alvin-v-anderson-rise-academy-212905010
53,7358,1,015907005,Highlands HS,San Antonio ISD,C,65.9,1416,https://txschools.net/campus/highlands-hs-015907005
55,7358,0,057910009,Crosswinds Accelerated HS,Grand Prairie ISD,A,65.7,318,https://txschools.net/campus/crosswinds-accelerated-hs-057910009
56,7358,0,101916002,The Academy of Viola Dewalt HS,La Porte ISD,B,65.5,112,https://txschools.net/campus/the-academy-of-viola-dewalt-hs-101916002
57,7358,0,101905005,Endeavor HS,Channelview ISD,A,65.2,91,https://txschools.net/campus/endeavor-hs-101905005
58,7358,0,101912456,HS Ahead Academy,Houston ISD,A,65,160,https://txschools.net/campus/hs-ahead-academy-101912456
59,7358,0,028902038,Lockhart Pride HS,Lockhart ISD,C,64.7,71,https://txschools.net/campus/lockhart-pride-hs-028902038
60,7358,0,170906012,Stephens Academy,Magnolia ISD,B,64,80,https://txschools.net/campus/stephens-academy-170906012
61,7358,1,227904007,Pflugerville Academic and Career Education (Pace),Pflugerville ISD,B,63.6,83,https://txschools.net/campus/pflugerville-academic-and-career-education-pace-227904007
61,7358,1,220908006,The Phoenix Academy,Mansfield ISD,A,63.6,56,https://txschools.net/campus/the-phoenix-academy-220908006
63,7358,0,071905032,Thrive Academy,Ysleta ISD,B,63.1,110,https://txschools.net/campus/thrive-academy-071905032
64,7358,0,129902002,Forney Learning Academy,Forney ISD,A,62.7,92,https://txschools.net/campus/forney-learning-academy-129902002
65,7358,0,019907003,Options Early Graduation HS,Texarkana ISD,A,62.6,70,https://txschools.net/campus/options-early-graduation-hs-019907003
66,7358,1,014909008,Fred W Edwards Academy AEC,Temple ISD,A,62.5,50,https://txschools.net/campus/fred-w-edwards-academy-aec-014909008
66,7358,1,216901180,Wall Special Programs,Sterling City ISD,A,62.5,11,https://txschools.net/campus/wall-special-programs-216901180
68,7358,0,029901003,Hope HS,Calhoun County ISD,A,62.3,28,https://txschools.net/campus/hope-hs-029901003
69,7358,0,086901002,Gillespie County HS,Fredericksburg ISD,A,62.2,20,https://txschools.net/campus/gillespie-county-hs-086901002
70,7358,0,220907039,Keller Compass Center,Keller ISD,B,62.1,32,https://txschools.net/campus/keller-compass-center-220907039
71,7358,0,046902201,Comal Academy,Comal ISD,A,62,101,https://txschools.net/campus/comal-academy-046902201
72,7358,0,101910001,Accelerated Center for Education (Ace),Galena Park ISD,B,61.8,166,https://txschools.net/campus/accelerated-center-for-education-ace-101910001
73,7358,0,227901019,Eastside Early College HS,Austin ISD,C,61.6,584,https://txschools.net/campus/eastside-early-college-hs-227901019
74,7358,0,227901014,LBJ Early College HS,Austin ISD,C,61,728,https://txschools.net/campus/lbj-early-college-hs-227901014
75,7358,0,123910042,Smith MS,Beaumont ISD,F,60.8,501,https://txschools.net/campus/smith-ms-123910042
76,7358,0,220918002,Elmer C Watson HS,Eagle Mt-Saginaw ISD,A,60.6,98,https://txschools.net/campus/elmer-c-watson-hs-220918002
77,7358,0,108903004,Edcouch-Elsa HS Academy,Edcouch-Elsa ISD,C,60.5,16,https://txschools.net/campus/edcouch-elsa-hs-academy-108903004
