# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/academic-growth-declines
# rows: 1174 (excluding this header and the column row)
# ranking: Texas school districts with the largest Academic Growth declines since 2023-24
# population: 1,174 districts of 1,199 districts are ranked here.
# population: 15 were not rated by TEA for 2025-26 and are not ranked.
# population: 8 have no figure at the start of the window and are not ranked.
# population: 2 have no figure at the end of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
45,1174,7,174901,Chireno ISD,Nacogdoches,B,-11,79,68,343,https://txschools.net/district/chireno-isd-174901
45,1174,7,105804,Doral Academy of Texas,Hays,B,-11,87,76,450,https://txschools.net/district/doral-academy-of-texas-105804
45,1174,7,101821,Houston Heights High School,Harris,A,-11,88,77,152,https://txschools.net/district/houston-heights-high-school-101821
45,1174,7,025905,May ISD,Brown,C,-11,74,63,257,https://txschools.net/district/may-isd-025905
45,1174,7,220801,Treetops School International,Tarrant,C,-11,80,69,186,https://txschools.net/district/treetops-school-international-220801
45,1174,7,044902,Wellington ISD,Collingsworth,B,-11,85,74,516,https://txschools.net/district/wellington-isd-044902
53,1174,12,180903,Adrian ISD,Oldham,A,-10,70,60,136,https://txschools.net/district/adrian-isd-180903
53,1174,12,074903,Bonham ISD,Fannin,C,-10,72,62,1939,https://txschools.net/district/bonham-isd-074903
53,1174,12,227909,Eanes ISD,Travis,A,-10,86,76,7524,https://txschools.net/district/eanes-isd-227909
53,1174,12,185902,Farwell ISD,Parmer,B,-10,89,79,570,https://txschools.net/district/farwell-isd-185902
53,1174,12,133902,Hunt ISD,Kerr,A,-10,93,83,211,https://txschools.net/district/hunt-isd-133902
53,1174,12,187906,Leggett ISD,Polk,C,-10,70,60,204,https://txschools.net/district/leggett-isd-187906
53,1174,12,019910,Malta ISD,Bowie,B,-10,92,82,208,https://txschools.net/district/malta-isd-019910
53,1174,12,153903,O'Donnell ISD,Lynn,B,-10,69,59,235,https://txschools.net/district/o-donnell-isd-153903
53,1174,12,119903,Perrin-Whitt CISD,Jack,A,-10,74,64,306,https://txschools.net/district/perrin-whitt-cisd-119903
53,1174,12,169909,Prairie Valley ISD,Montague,B,-10,80,70,138,https://txschools.net/district/prairie-valley-isd-169909
53,1174,12,073905,Rosebud-Lott ISD,Falls,B,-10,79,69,763,https://txschools.net/district/rosebud-lott-isd-073905
53,1174,12,031916,South Texas ISD,Cameron,A,-10,87,77,4741,https://txschools.net/district/south-texas-isd-031916
53,1174,12,140908,Sudan ISD,Lamb,B,-10,75,65,445,https://txschools.net/district/sudan-isd-140908
66,1174,22,185901,Bovina ISD,Parmer,D,-9,70,61,370,https://txschools.net/district/bovina-isd-185901
66,1174,22,021803,Brazos School for Inquiry & Creativity,Brazos,C,-9,80,71,310,https://txschools.net/district/brazos-school-for-inquiry-creativity-021803
66,1174,22,203902,Broaddus ISD,San Augustine,A,-9,81,72,380,https://txschools.net/district/broaddus-isd-203902
66,1174,22,145901,Buffalo ISD,Leon,B,-9,76,67,971,https://txschools.net/district/buffalo-isd-145901
66,1174,22,116903,Commerce ISD,Hunt,D,-9,69,60,1526,https://txschools.net/district/commerce-isd-116903
66,1174,22,146903,Devers ISD,Liberty,A,-9,92,83,198,https://txschools.net/district/devers-isd-146903
66,1174,22,036903,East Chambers ISD,Chambers,B,-9,78,69,1563,https://txschools.net/district/east-chambers-isd-036903
66,1174,22,057835,Golden Rule Charter School,Dallas,D,-9,68,59,1285,https://txschools.net/district/golden-rule-charter-school-057835
66,1174,22,219901,Happy ISD,Swisher,A,-9,85,76,238,https://txschools.net/district/happy-isd-219901
66,1174,22,101878,Houston Classical Charter School,Harris,A,-9,99,90,430,https://txschools.net/district/houston-classical-charter-school-101878
66,1174,22,018907,Kopperl ISD,Bosque,D,-9,62,53,163,https://txschools.net/district/kopperl-isd-018907
66,1174,22,057839,La Academia De Estrellas,Dallas,C,-9,75,66,1021,https://txschools.net/district/la-academia-de-estrellas-057839
66,1174,22,031905,La Feria ISD,Cameron,C,-9,74,65,2754,https://txschools.net/district/la-feria-isd-031905
66,1174,22,125906,La Gloria ISD,Jim Wells,D,-9,74,65,126,https://txschools.net/district/la-gloria-isd-125906
66,1174,22,108914,La Villa ISD,Hidalgo,B,-9,79,70,459,https://txschools.net/district/la-villa-isd-108914
66,1174,22,019903,Maud ISD,Bowie,A,-9,69,60,459,https://txschools.net/district/maud-isd-019903
66,1174,22,096904,Memphis ISD,Hall,B,-9,73,64,331,https://txschools.net/district/memphis-isd-096904
66,1174,22,166903,Milano ISD,Milam,B,-9,82,73,394,https://txschools.net/district/milano-isd-166903
