# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/reading-masters-grade-level-highest
# rows: 1184 (excluding this header and the column row)
# ranking: Texas school districts with the highest Reading — Masters in 2025-26
# population: 1,184 districts of 1,199 districts are ranked here.
# population: 15 were not rated by TEA for 2025-26 and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,enrollment,url
52,1184,8,101878,Houston Classical Charter School,Harris,A,40,430,https://txschools.net/district/houston-classical-charter-school-101878
52,1184,8,101914,Katy ISD,Harris,B,40,95136,https://txschools.net/district/katy-isd-101914
52,1184,8,061804,Leadership Prep School,Denton,B,40,1894,https://txschools.net/district/leadership-prep-school-061804
52,1184,8,169908,Montague ISD,Montague,A,40,170,https://txschools.net/district/montague-isd-169908
52,1184,8,015906,Randolph Field ISD,Bexar,A,40,1402,https://txschools.net/district/randolph-field-isd-015906
52,1184,8,152802,Rise Academy,Lubbock,A,40,287,https://txschools.net/district/rise-academy-152802
52,1184,8,246909,Round Rock ISD,Williamson,B,40,45865,https://txschools.net/district/round-rock-isd-246909
52,1184,8,212804,UT Tyler University Academy,Smith,A,40,1224,https://txschools.net/district/ut-tyler-university-academy-212804
61,1184,7,184909,Brock ISD,Parker,A,39,2181,https://txschools.net/district/brock-isd-184909
61,1184,7,198903,Franklin ISD,Robertson,A,39,1438,https://txschools.net/district/franklin-isd-198903
61,1184,7,149901,George West ISD,Live Oak,A,39,1036,https://txschools.net/district/george-west-isd-149901
61,1184,7,087901,Glasscock County ISD,Glasscock,A,39,290,https://txschools.net/district/glasscock-county-isd-087901
61,1184,7,098901,Gruver ISD,Hansford,A,39,419,https://txschools.net/district/gruver-isd-098901
61,1184,7,221911,Jim Ned CISD,Taylor,A,39,1625,https://txschools.net/district/jim-ned-cisd-221911
61,1184,7,178906,London ISD,Nueces,A,39,1922,https://txschools.net/district/london-isd-178906
61,1184,7,236802,Sam Houston State University Charter School,Walker,B,39,343,https://txschools.net/district/sam-houston-state-university-charter-school-236802
69,1184,5,101849,Accelerated Intermediate Academy,Harris,A,38,166,https://txschools.net/district/accelerated-intermediate-academy-101849
69,1184,5,075906,Fayetteville ISD,Fayette,A,38,308,https://txschools.net/district/fayetteville-isd-075906
69,1184,5,015914,Ft Sam Houston ISD,Bexar,A,38,1543,https://txschools.net/district/ft-sam-houston-isd-015914
69,1184,5,200902,Miles ISD,Runnels,A,38,497,https://txschools.net/district/miles-isd-200902
69,1184,5,137904,Santa Gertrudis ISD,Kleberg,A,38,813,https://txschools.net/district/santa-gertrudis-isd-137904
69,1184,5,015827,School of Science and Technology,Bexar,B,38,5855,https://txschools.net/district/school-of-science-and-technology-015827
75,1184,10,072908,Huckabay ISD,Erath,A,37,345,https://txschools.net/district/huckabay-isd-072908
75,1184,10,246913,Leander ISD,Williamson,B,37,41854,https://txschools.net/district/leander-isd-246913
75,1184,10,212903,Lindale ISD,Smith,A,37,4613,https://txschools.net/district/lindale-isd-212903
75,1184,10,157901,Mason ISD,Mason,A,37,675,https://txschools.net/district/mason-isd-157901
75,1184,10,062906,Meyersville ISD,Dewitt,B,37,167,https://txschools.net/district/meyersville-isd-062906
75,1184,10,019912,Pleasant Grove ISD,Bowie,A,37,2348,https://txschools.net/district/pleasant-grove-isd-019912
75,1184,10,092907,Spring Hill ISD,Gregg,A,37,1941,https://txschools.net/district/spring-hill-isd-092907
75,1184,10,158902,Tidehaven ISD,Matagorda,A,37,1038,https://txschools.net/district/tidehaven-isd-158902
75,1184,10,096905,Turkey-Quitaque ISD,Hall,A,37,175,https://txschools.net/district/turkey-quitaque-isd-096905
75,1184,10,180902,Vega ISD,Oldham,A,37,354,https://txschools.net/district/vega-isd-180902
75,1184,10,005904,Windthorst ISD,Archer,A,37,491,https://txschools.net/district/windthorst-isd-005904
86,1184,9,220802,Arlington Classics Academy,Tarrant,B,36,1552,https://txschools.net/district/arlington-classics-academy-220802
86,1184,9,133905,Divide ISD,Kerr,B,36,41,https://txschools.net/district/divide-isd-133905
86,1184,9,177905,Highland ISD,Nolan,A,36,211,https://txschools.net/district/highland-isd-177905
86,1184,9,005902,Holliday ISD,Archer,A,36,1127,https://txschools.net/district/holliday-isd-005902
86,1184,9,131001,Kenedy County Wide CSD,Kenedy,B,36,123,https://txschools.net/district/kenedy-county-wide-csd-131001
86,1184,9,162904,McMullen County ISD,McMullen,A,36,286,https://txschools.net/district/mcmullen-county-isd-162904
86,1184,9,227804,NYOS Charter School,Travis,B,36,1808,https://txschools.net/district/nyos-charter-school-227804
86,1184,9,143903,Shiner ISD,Lavaca,A,36,700,https://txschools.net/district/shiner-isd-143903
86,1184,9,057808,Universal Academy,Dallas,A,36,2051,https://txschools.net/district/universal-academy-057808
86,1184,9,212906,Whitehouse ISD,Smith,A,36,4840,https://txschools.net/district/whitehouse-isd-212906
96,1184,11,101819,Amigos Por Vida-Friends for Life Pub Chtr Sch,Harris,A,35,802,https://txschools.net/district/amigos-por-vida-friends-for-life-pub-chtr-sch-101819
96,1184,11,188904,Bushland ISD,Potter,B,35,1424,https://txschools.net/district/bushland-isd-188904
96,1184,11,043903,Celina ISD,Collin,B,35,6337,https://txschools.net/district/celina-isd-043903
96,1184,11,174908,Central Heights ISD,Nacogdoches,A,35,1106,https://txschools.net/district/central-heights-isd-174908
96,1184,11,163902,D'Hanis ISD,Medina,A,35,297,https://txschools.net/district/d-hanis-isd-163902
96,1184,11,043910,Plano ISD,Collin,B,35,43805,https://txschools.net/district/plano-isd-043910
96,1184,11,137902,Ricardo ISD,Kleberg,B,35,667,https://txschools.net/district/ricardo-isd-137902
96,1184,11,199901,Rockwall ISD,Rockwall,A,35,19077,https://txschools.net/district/rockwall-isd-199901
96,1184,11,015831,School of Science and Technology Discovery,Bexar,A,35,6366,https://txschools.net/district/school-of-science-and-technology-discovery-015831
96,1184,11,110907,Sundown ISD,Hockley,A,35,701,https://txschools.net/district/sundown-isd-110907
96,1184,11,056902,Texline ISD,Dallam,A,35,224,https://txschools.net/district/texline-isd-056902
96,1184,11,062905,Westhoff ISD,Dewitt,B,35,100,https://txschools.net/district/westhoff-isd-062905
108,1184,16,015901,Alamo Heights ISD,Bexar,B,34,4723,https://txschools.net/district/alamo-heights-isd-015901
108,1184,16,101815,Alief Montessori Community School,Harris,B,34,416,https://txschools.net/district/alief-montessori-community-school-101815
108,1184,16,177903,Blackwell CISD,Nolan,A,34,171,https://txschools.net/district/blackwell-cisd-177903
108,1184,16,203902,Broaddus ISD,San Augustine,A,34,380,https://txschools.net/district/broaddus-isd-203902
108,1184,16,226901,Christoval ISD,Tom Green,B,34,628,https://txschools.net/district/christoval-isd-226901
108,1184,16,046902,Comal ISD,Comal,B,34,30341,https://txschools.net/district/comal-isd-046902
108,1184,16,227816,Harmony Public Schools - Central Texas,Travis,B,34,5679,https://txschools.net/district/harmony-public-schools-central-texas-227816
108,1184,16,101858,Harmony Public Schools - Houston North,Harris,B,34,8807,https://txschools.net/district/harmony-public-schools-houston-north-101858
108,1184,16,232901,Knippa ISD,Uvalde,A,34,408,https://txschools.net/district/knippa-isd-232901
108,1184,16,079901,Lamar CISD,Fort Bend,B,34,48645,https://txschools.net/district/lamar-cisd-079901
108,1184,16,061902,Lewisville ISD,Denton,B,34,46328,https://txschools.net/district/lewisville-isd-061902
108,1184,16,230906,New Diana ISD,Upshur,B,34,1150,https://txschools.net/district/new-diana-isd-230906
108,1184,16,101920,Spring Branch ISD,Harris,B,34,31584,https://txschools.net/district/spring-branch-isd-101920
108,1184,16,152504,Texas Tech University K-12,Lubbock,B,34,829,https://txschools.net/district/texas-tech-university-k-12-152504
108,1184,16,227819,University of Texas Elem Charter School,Travis,C,34,305,https://txschools.net/district/university-of-texas-elem-charter-school-227819
108,1184,16,161916,West ISD,McLennan,B,34,1338,https://txschools.net/district/west-isd-161916
108,1184,16,105905,Wimberley ISD,Hays,B,34,2633,https://txschools.net/district/wimberley-isd-105905
125,1184,8,161920,China Spring ISD,McLennan,B,33,2980,https://txschools.net/district/china-spring-isd-161920
125,1184,8,123805,Ehrhart School,Jefferson,A,33,593,https://txschools.net/district/ehrhart-school-123805
125,1184,8,014905,Holland ISD,Bell,A,33,669,https://txschools.net/district/holland-isd-014905
