# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/school-progress-declines
# rows: 1176 (excluding this header and the column row)
# ranking: Texas school districts with the largest School Progress declines since 2023-24
# population: 1,176 districts of 1,199 districts are ranked here.
# population: 15 were not rated by TEA for 2025-26 and are not ranked.
# population: 8 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
36,1176,12,013801,St Mary's Academy Charter School,Bee,C,-8,88,80,329,https://txschools.net/district/st-mary-s-academy-charter-school-013801
49,1176,9,061907,Aubrey ISD,Denton,C,-7,74,67,4885,https://txschools.net/district/aubrey-isd-061907
49,1176,9,024901,Brooks County ISD,Brooks,D,-7,75,68,1074,https://txschools.net/district/brooks-county-isd-024901
49,1176,9,166902,Gause ISD,Milam,B,-7,90,83,149,https://txschools.net/district/gause-isd-166902
49,1176,9,016901,Johnson City ISD,Blanco,B,-7,82,75,677,https://txschools.net/district/johnson-city-isd-016901
49,1176,9,109910,Mount Calm ISD,Hill,C,-7,82,75,176,https://txschools.net/district/mount-calm-isd-109910
49,1176,9,139911,North Lamar ISD,Lamar,C,-7,82,75,2362,https://txschools.net/district/north-lamar-isd-139911
49,1176,9,061802,North Texas Collegiate Academy,Denton,D,-7,71,64,797,https://txschools.net/district/north-texas-collegiate-academy-061802
49,1176,9,042905,Panther Creek CISD,Coleman,B,-7,87,80,139,https://txschools.net/district/panther-creek-cisd-042905
49,1176,9,152803,Triumph Public High Schools-Lubbock,Lubbock,C,-7,84,77,118,https://txschools.net/district/triumph-public-high-schools-lubbock-152803
49,1176,9,057828,Winfree Academy Charter Schools,Dallas,B,-7,90,83,1051,https://txschools.net/district/winfree-academy-charter-schools-057828
59,1176,20,002901,Andrews ISD,Andrews,C,-6,76,70,4159,https://txschools.net/district/andrews-isd-002901
59,1176,20,138904,Benjamin ISD,Knox,B,-6,86,80,96,https://txschools.net/district/benjamin-isd-138904
59,1176,20,116903,Commerce ISD,Hunt,D,-6,74,68,1526,https://txschools.net/district/commerce-isd-116903
59,1176,20,233903,Comstock ISD,Val Verde,C,-6,79,73,166,https://txschools.net/district/comstock-isd-233903
59,1176,20,062901,Cuero ISD,Dewitt,C,-6,81,75,1802,https://txschools.net/district/cuero-isd-062901
59,1176,20,105804,Doral Academy of Texas,Hays,B,-6,87,81,450,https://txschools.net/district/doral-academy-of-texas-105804
