# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/student-achievement-declines
# rows: 1017 (excluding this header and the column row)
# ranking: Texas school districts with the largest Student Achievement declines since 2023-24
# population: 1,017 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 2 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
38,1017,28,183904,Gary ISD,Panola,D,-3,77,74,478,https://txschools.net/district/gary-isd-183904
38,1017,28,166902,Gause ISD,Milam,B,-3,80,77,149,https://txschools.net/district/gause-isd-166902
38,1017,28,090905,Grandview-Hopkins ISD,Gray,C,-3,75,72,44,https://txschools.net/district/grandview-hopkins-isd-090905
38,1017,28,243903,Iowa Park CISD,Wichita,B,-3,91,88,1974,https://txschools.net/district/iowa-park-cisd-243903
38,1017,28,248901,Kermit ISD,Winkler,D,-3,72,69,1255,https://txschools.net/district/kermit-isd-248901
38,1017,28,201904,Leveretts Chapel ISD,Rusk,C,-3,73,70,233,https://txschools.net/district/leveretts-chapel-isd-201904
38,1017,28,189901,Marfa ISD,Presidio,D,-3,68,65,339,https://txschools.net/district/marfa-isd-189901
38,1017,28,163908,Medina Valley ISD,Medina,B,-3,84,81,10442,https://txschools.net/district/medina-valley-isd-163908
38,1017,28,013903,Pettus ISD,Bee,B,-3,84,81,378,https://txschools.net/district/pettus-isd-013903
38,1017,28,178908,Port Aransas ISD,Nueces,B,-3,90,87,577,https://txschools.net/district/port-aransas-isd-178908
38,1017,28,125905,Premont ISD,Jim Wells,C,-3,75,72,761,https://txschools.net/district/premont-isd-125905
38,1017,28,206902,Richland Springs ISD,San Saba,C,-3,82,79,101,https://txschools.net/district/richland-springs-isd-206902
38,1017,28,074917,Sam Rayburn ISD,Fannin,B,-3,90,87,477,https://txschools.net/district/sam-rayburn-isd-074917
38,1017,28,207901,Schleicher ISD,Schleicher,B,-3,84,81,383,https://txschools.net/district/schleicher-isd-207901
38,1017,28,158906,Van Vleck ISD,Matagorda,C,-3,81,78,1048,https://txschools.net/district/van-vleck-isd-158906
38,1017,28,059902,Walcott ISD,Deaf Smith,B,-3,82,79,138,https://txschools.net/district/walcott-isd-059902
38,1017,28,102903,Waskom ISD,Harrison,C,-3,77,74,764,https://txschools.net/district/waskom-isd-102903
67,1017,29,228905,Apple Springs ISD,Trinity,D,-2,73,71,156,https://txschools.net/district/apple-springs-isd-228905
67,1017,29,220915,Azle ISD,Tarrant,C,-2,80,78,7166,https://txschools.net/district/azle-isd-220915
67,1017,29,230901,Big Sandy ISD,Upshur,C,-2,75,73,643,https://txschools.net/district/big-sandy-isd-230901
67,1017,29,043917,Blue Ridge ISD,Collin,C,-2,80,78,1056,https://txschools.net/district/blue-ridge-isd-043917
67,1017,29,185901,Bovina ISD,Parmer,D,-2,73,71,370,https://txschools.net/district/bovina-isd-185901
67,1017,29,166907,Buckholts ISD,Milam,C,-2,80,78,107,https://txschools.net/district/buckholts-isd-166907
67,1017,29,212909,Chapel Hill ISD,Smith,C,-2,77,75,3186,https://txschools.net/district/chapel-hill-isd-212909
67,1017,29,042901,Coleman ISD,Coleman,B,-2,82,80,740,https://txschools.net/district/coleman-isd-042901
67,1017,29,054901,Crosbyton CISD,Crosby,C,-2,81,79,293,https://txschools.net/district/crosbyton-cisd-054901
67,1017,29,175904,Dawson ISD,Navarro,B,-2,86,84,608,https://txschools.net/district/dawson-isd-175904
67,1017,29,178905,Driscoll ISD,Nueces,B,-2,78,76,1030,https://txschools.net/district/driscoll-isd-178905
67,1017,29,057907,Duncanville ISD,Dallas,C,-2,71,69,10988,https://txschools.net/district/duncanville-isd-057907
67,1017,29,025909,Early ISD,Brown,B,-2,85,83,1087,https://txschools.net/district/early-isd-025909
67,1017,29,250902,Hawkins ISD,Wood,C,-2,84,82,776,https://txschools.net/district/hawkins-isd-250902
67,1017,29,108912,La Joya ISD,Hidalgo,B,-2,77,75,21606,https://txschools.net/district/la-joya-isd-108912
67,1017,29,113905,Latexo ISD,Houston,C,-2,82,80,551,https://txschools.net/district/latexo-isd-113905
67,1017,29,077902,Lockney ISD,Floyd,D,-2,68,66,387,https://txschools.net/district/lockney-isd-077902
67,1017,29,201908,Overton ISD,Rusk,C,-2,81,79,534,https://txschools.net/district/overton-isd-201908
67,1017,29,098903,Pringle-Morse CISD,Hansford,C,-2,76,74,126,https://txschools.net/district/pringle-morse-cisd-098903
67,1017,29,034907,Queen City ISD,Cass,C,-2,83,81,860,https://txschools.net/district/queen-city-isd-034907
67,1017,29,160904,Rochelle ISD,McCulloch,A,-2,96,94,166,https://txschools.net/district/rochelle-isd-160904
67,1017,29,232902,Sabinal ISD,Uvalde,C,-2,74,72,447,https://txschools.net/district/sabinal-isd-232902
67,1017,29,092906,Sabine ISD,Gregg,B,-2,83,81,1567,https://txschools.net/district/sabine-isd-092906
67,1017,29,083903,Seminole ISD,Gaines,C,-2,81,79,3083,https://txschools.net/district/seminole-isd-083903
67,1017,29,049909,Sivells Bend ISD,Cooke,B,-2,80,78,56,https://txschools.net/district/sivells-bend-isd-049909
67,1017,29,091908,Van Alstyne ISD,Grayson,B,-2,90,88,2856,https://txschools.net/district/van-alstyne-isd-091908
