# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/overall-score-gains
# rows: 1017 (excluding this header and the column row)
# ranking: Texas school districts with the largest overall score gains since 2021-22
# population: 1,017 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 2 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# methodology: TEA re-scored 2021-22 under the rules it adopted for 2022-23 and publishes that re-scoring as "2021-22 What If". This ranking reads the re-scored series, so the change spans one consistent methodology rather than a break.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2021_22,2025_26,enrollment,url
43,1017,9,050909,Jonesboro ISD,Coryell,C,12,67,79,317,https://txschools.net/district/jonesboro-isd-050909
43,1017,9,108914,La Villa ISD,Hidalgo,B,12,68,80,459,https://txschools.net/district/la-villa-isd-108914
43,1017,9,091913,Pottsboro ISD,Grayson,A,12,78,90,1363,https://txschools.net/district/pottsboro-isd-091913
43,1017,9,206902,Richland Springs ISD,San Saba,C,12,66,78,101,https://txschools.net/district/richland-springs-isd-206902
53,1017,9,010902,Bandera ISD,Bandera,C,11,65,76,2159,https://txschools.net/district/bandera-isd-010902
53,1017,9,048901,Eden CISD,Concho,B,11,73,84,217,https://txschools.net/district/eden-cisd-048901
53,1017,9,010901,Medina ISD,Bandera,B,11,69,80,239,https://txschools.net/district/medina-isd-010901
53,1017,9,039905,Midway ISD,Clay,B,11,74,85,128,https://txschools.net/district/midway-isd-039905
53,1017,9,203901,San Augustine ISD,San Augustine,C,11,62,73,585,https://txschools.net/district/san-augustine-isd-203901
53,1017,9,100904,Silsbee ISD,Hardin,C,11,63,74,2377,https://txschools.net/district/silsbee-isd-100904
53,1017,9,182905,Strawn ISD,Palo Pinto,B,11,76,87,172,https://txschools.net/district/strawn-isd-182905
53,1017,9,071908,Tornillo ISD,El Paso,B,11,69,80,694,https://txschools.net/district/tornillo-isd-071908
53,1017,9,232904,Utopia ISD,Uvalde,A,11,83,94,190,https://txschools.net/district/utopia-isd-232904
53,1017,9,025906,Zephyr ISD,Brown,B,11,74,85,217,https://txschools.net/district/zephyr-isd-025906
63,1017,22,101902,Aldine ISD,Harris,C,10,69,79,52115,https://txschools.net/district/aldine-isd-101902
63,1017,22,005901,Archer City ISD,Archer,A,10,83,93,486,https://txschools.net/district/archer-city-isd-005901
63,1017,22,220917,Castleberry ISD,Tarrant,B,10,78,88,3755,https://txschools.net/district/castleberry-isd-220917
63,1017,22,007901,Charlotte ISD,Atascosa,B,10,70,80,422,https://txschools.net/district/charlotte-isd-007901
63,1017,22,174901,Chireno ISD,Nacogdoches,B,10,71,81,343,https://txschools.net/district/chireno-isd-174901
63,1017,22,018908,Cranfills Gap ISD,Bosque,B,10,78,88,116,https://txschools.net/district/cranfills-gap-isd-018908
63,1017,22,084901,Dickinson ISD,Galveston,B,10,78,88,12569,https://txschools.net/district/dickinson-isd-084901
63,1017,22,015914,Ft Sam Houston ISD,Bexar,A,10,85,95,1543,https://txschools.net/district/ft-sam-houston-isd-015914
63,1017,22,169906,Gold Burg ISD,Montague,C,10,66,76,149,https://txschools.net/district/gold-burg-isd-169906
63,1017,22,089901,Gonzales ISD,Gonzales,C,10,66,76,2514,https://txschools.net/district/gonzales-isd-089901
63,1017,22,210902,Joaquin ISD,Shelby,A,10,83,93,695,https://txschools.net/district/joaquin-isd-210902
63,1017,22,028902,Lockhart ISD,Caldwell,C,10,69,79,6757,https://txschools.net/district/lockhart-isd-028902
63,1017,22,034906,McLeod ISD,Cass,A,10,82,92,420,https://txschools.net/district/mcleod-isd-034906
63,1017,22,182903,Mineral Wells ISD,Palo Pinto,B,10,77,87,3244,https://txschools.net/district/mineral-wells-isd-182903
63,1017,22,161910,Moody ISD,McLennan,B,10,78,88,761,https://txschools.net/district/moody-isd-161910
63,1017,22,062902,Nordheim ISD,Dewitt,B,10,74,84,111,https://txschools.net/district/nordheim-isd-062902
63,1017,22,140905,Olton ISD,Lamb,B,10,74,84,592,https://txschools.net/district/olton-isd-140905
63,1017,22,054903,Ralls ISD,Crosby,C,10,64,74,318,https://txschools.net/district/ralls-isd-054903
63,1017,22,105902,San Marcos CISD,Hays,C,10,66,76,8134,https://txschools.net/district/san-marcos-cisd-105902
63,1017,22,249908,Slidell ISD,Wise,B,10,72,82,515,https://txschools.net/district/slidell-isd-249908
63,1017,22,219903,Tulia ISD,Swisher,C,10,61,71,730,https://txschools.net/district/tulia-isd-219903
63,1017,22,180904,Wildorado ISD,Oldham,A,10,83,93,198,https://txschools.net/district/wildorado-isd-180904
63,1017,22,253901,Zapata County ISD,Zapata,B,10,76,86,3199,https://txschools.net/district/zapata-county-isd-253901
86,1017,22,126901,Alvarado ISD,Johnson,C,9,68,77,3703,https://txschools.net/district/alvarado-isd-126901
86,1017,22,114901,Big Spring ISD,Howard,B,9,73,82,3107,https://txschools.net/district/big-spring-isd-114901
86,1017,22,176901,Burkeville ISD,Newton,C,9,62,71,245,https://txschools.net/district/burkeville-isd-176901
86,1017,22,095902,Cotton Center ISD,Hale,A,9,81,90,97,https://txschools.net/district/cotton-center-isd-095902
86,1017,22,057905,Dallas ISD,Dallas,B,9,76,85,134302,https://txschools.net/district/dallas-isd-057905
86,1017,22,015911,East Central ISD,Bexar,C,9,67,76,11798,https://txschools.net/district/east-central-isd-015911
86,1017,22,184911,Garner ISD,Parker,B,9,80,89,352,https://txschools.net/district/garner-isd-184911
86,1017,22,123914,Hamshire-Fannett ISD,Jefferson,B,9,76,85,1947,https://txschools.net/district/hamshire-fannett-isd-123914
86,1017,22,119902,Jacksboro ISD,Jack,B,9,76,85,1032,https://txschools.net/district/jacksboro-isd-119902
86,1017,22,015913,Lackland ISD,Bexar,B,9,78,87,966,https://txschools.net/district/lackland-isd-015913
86,1017,22,185904,Lazbuddie ISD,Parmer,A,9,81,90,127,https://txschools.net/district/lazbuddie-isd-185904
86,1017,22,019914,Leary ISD,Bowie,A,9,81,90,106,https://txschools.net/district/leary-isd-019914
86,1017,22,140904,Littlefield ISD,Lamb,B,9,79,88,1185,https://txschools.net/district/littlefield-isd-140904
86,1017,22,241906,Louise ISD,Wharton,B,9,80,89,510,https://txschools.net/district/louise-isd-241906
86,1017,22,174909,Martinsville ISD,Nacogdoches,B,9,79,88,315,https://txschools.net/district/martinsville-isd-174909
86,1017,22,117904,Plemons-Stinnett-Phillips CISD,Hutchinson,A,9,82,91,529,https://txschools.net/district/plemons-stinnett-phillips-cisd-117904
86,1017,22,069901,Rocksprings ISD,Edwards,B,9,78,87,201,https://txschools.net/district/rocksprings-isd-069901
86,1017,22,214903,Roma ISD,Starr,A,9,83,92,5916,https://txschools.net/district/roma-isd-214903
86,1017,22,083901,Seagraves ISD,Gaines,B,9,72,81,523,https://txschools.net/district/seagraves-isd-083901
86,1017,22,072903,Stephenville ISD,Erath,A,9,81,90,3503,https://txschools.net/district/stephenville-isd-072903
