# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/closing-the-gaps-declines
# rows: 1012 (excluding this header and the column row)
# ranking: Texas school districts with the largest Closing the Gaps declines since 2023-24
# population: 1,012 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 5 have no figure at the start of the window and are not ranked.
# population: 2 have no figure at the end of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
45,1012,8,201908,Overton ISD,Rusk,C,-11,75,64,534,https://txschools.net/district/overton-isd-201908
45,1012,8,001907,Palestine ISD,Anderson,C,-11,84,73,3144,https://txschools.net/district/palestine-isd-001907
45,1012,8,091914,S and S CISD,Grayson,C,-11,72,61,923,https://txschools.net/district/s-and-s-cisd-091914
45,1012,8,074911,Savoy ISD,Fannin,C,-11,83,72,301,https://txschools.net/district/savoy-isd-074911
45,1012,8,226906,Wall ISD,Tom Green,B,-11,93,82,1306,https://txschools.net/district/wall-isd-226906
54,1012,9,037901,Alto ISD,Cherokee,C,-10,80,70,524,https://txschools.net/district/alto-isd-037901
54,1012,9,036901,Anahuac ISD,Chambers,C,-10,73,63,1533,https://txschools.net/district/anahuac-isd-036901
54,1012,9,043902,Anna ISD,Collin,C,-10,80,70,6686,https://txschools.net/district/anna-isd-043902
54,1012,9,138904,Benjamin ISD,Knox,B,-10,92,82,96,https://txschools.net/district/benjamin-isd-138904
54,1012,9,215901,Breckenridge ISD,Stephens,B,-10,87,77,1288,https://txschools.net/district/breckenridge-isd-215901
54,1012,9,090905,Grandview-Hopkins ISD,Gray,C,-10,75,65,44,https://txschools.net/district/grandview-hopkins-isd-090905
54,1012,9,097902,Hamilton ISD,Hamilton,C,-10,80,70,794,https://txschools.net/district/hamilton-isd-097902
54,1012,9,124901,Jim Hogg County ISD,Jim Hogg,C,-10,85,75,927,https://txschools.net/district/jim-hogg-county-isd-124901
54,1012,9,206902,Richland Springs ISD,San Saba,C,-10,87,77,101,https://txschools.net/district/richland-springs-isd-206902
54,1012,9,241904,Wharton ISD,Wharton,F,-10,59,49,1707,https://txschools.net/district/wharton-isd-241904
64,1012,13,110901,Anton ISD,Hockley,C,-9,72,63,171,https://txschools.net/district/anton-isd-110901
64,1012,13,225906,Chapel Hill ISD,Titus,B,-9,89,80,943,https://txschools.net/district/chapel-hill-isd-225906
64,1012,13,038901,Childress ISD,Childress,B,-9,85,76,901,https://txschools.net/district/childress-isd-038901
64,1012,13,102905,Harleton ISD,Harrison,B,-9,89,80,702,https://txschools.net/district/harleton-isd-102905
64,1012,13,198905,Hearne ISD,Robertson,D,-9,71,62,719,https://txschools.net/district/hearne-isd-198905
64,1012,13,084908,Hitchcock ISD,Galveston,D,-9,71,62,1937,https://txschools.net/district/hitchcock-isd-084908
64,1012,13,016901,Johnson City ISD,Blanco,B,-9,84,75,677,https://txschools.net/district/johnson-city-isd-016901
64,1012,13,187906,Leggett ISD,Polk,C,-9,77,68,204,https://txschools.net/district/leggett-isd-187906
64,1012,13,235904,Nursery ISD,Victoria,B,-9,91,82,179,https://txschools.net/district/nursery-isd-235904
64,1012,13,153903,O'Donnell ISD,Lynn,B,-9,91,82,235,https://txschools.net/district/o-donnell-isd-153903
64,1012,13,143905,Sweet Home ISD,Lavaca,C,-9,78,69,164,https://txschools.net/district/sweet-home-isd-143905
64,1012,13,232903,Uvalde CISD,Uvalde,F,-9,60,51,3815,https://txschools.net/district/uvalde-cisd-232903
64,1012,13,158906,Van Vleck ISD,Matagorda,C,-9,81,72,1048,https://txschools.net/district/van-vleck-isd-158906
64,1012,13,196902,Woodsboro ISD,Refugio,C,-9,66,57,383,https://txschools.net/district/woodsboro-isd-196902
78,1012,17,066901,Benavides ISD,Duval,D,-8,76,68,352,https://txschools.net/district/benavides-isd-066901
78,1012,17,148901,Booker ISD,Lipscomb,B,-8,93,85,335,https://txschools.net/district/booker-isd-148901
78,1012,17,065901,Clarendon ISD,Donley,C,-8,81,73,403,https://txschools.net/district/clarendon-isd-065901
78,1012,17,233903,Comstock ISD,Val Verde,C,-8,73,65,166,https://txschools.net/district/comstock-isd-233903
78,1012,17,035901,Dimmitt ISD,Castro,C,-8,84,76,1072,https://txschools.net/district/dimmitt-isd-035901
78,1012,17,025909,Early ISD,Brown,B,-8,86,78,1087,https://txschools.net/district/early-isd-025909
78,1012,17,183904,Gary ISD,Panola,D,-8,62,54,478,https://txschools.net/district/gary-isd-183904
78,1012,17,102904,Hallsville ISD,Harrison,C,-8,77,69,26808,https://txschools.net/district/hallsville-isd-102904
