# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/region-11-districts/overall-score-declines
# rows: 87 (excluding this header and the column row)
# ranking: Region 11: Fort Worth school districts with the largest overall score declines since 2021-22
# population: 87 districts of 91 districts are ranked here.
# population: 3 were not rated by TEA for 2025-26 and are not ranked.
# population: 1 has no figure at the start of the window and is not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# methodology: TEA re-scored 2021-22 under the rules it adopted for 2022-23 and publishes that re-scoring as "2021-22 What If". This ranking reads the re-scored series, so the change spans one consistent methodology rather than a break.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2021_22,2025_26,enrollment,url
45,87,5,220912,Crowley ISD,Tarrant,B,2,78,80,17052,https://txschools.net/district/crowley-isd-220912
45,87,5,220914,Kennedale ISD,Tarrant,B,2,79,81,2659,https://txschools.net/district/kennedale-isd-220914
45,87,5,111902,Lipan ISD,Hood,B,2,81,83,492,https://txschools.net/district/lipan-isd-111902
45,87,5,126908,Venus ISD,Johnson,C,2,71,73,2191,https://txschools.net/district/venus-isd-126908
51,87,9,184907,Aledo ISD,Parker,A,3,89,92,8590,https://txschools.net/district/aledo-isd-184907
51,87,9,126902,Burleson ISD,Johnson,B,3,80,83,12560,https://txschools.net/district/burleson-isd-126902
51,87,9,249904,Chico ISD,Wise,C,3,71,74,580,https://txschools.net/district/chico-isd-249904
51,87,9,184801,Crosstimbers Academy,Parker,A,3,88,91,114,https://txschools.net/district/crosstimbers-academy-184801
51,87,9,126911,Godley ISD,Johnson,C,3,74,77,3315,https://txschools.net/district/godley-isd-126911
51,87,9,126905,Joshua ISD,Johnson,B,3,83,86,5998,https://txschools.net/district/joshua-isd-126905
51,87,9,061905,Krum ISD,Denton,C,3,76,79,2573,https://txschools.net/district/krum-isd-061905
51,87,9,061906,Ponder ISD,Denton,B,3,81,84,1737,https://txschools.net/district/ponder-isd-061906
51,87,9,184902,Springtown ISD,Parker,C,3,74,77,4227,https://txschools.net/district/springtown-isd-184902
51,87,9,049903,Valley View ISD,Cooke,B,3,78,81,875,https://txschools.net/district/valley-view-isd-049903
61,87,6,249902,Boyd ISD,Wise,C,4,73,77,1443,https://txschools.net/district/boyd-isd-249902
61,87,6,249903,Bridgeport ISD,Wise,C,4,70,74,2028,https://txschools.net/district/bridgeport-isd-249903
61,87,6,072902,Dublin ISD,Erath,A,4,88,92,1078,https://txschools.net/district/dublin-isd-072902
61,87,6,220906,Grapevine-Colleyville ISD,Tarrant,A,4,87,91,13343,https://txschools.net/district/grapevine-colleyville-isd-220906
61,87,6,126906,Keene ISD,Johnson,B,4,82,86,1131,https://txschools.net/district/keene-isd-126906
61,87,6,049909,Sivells Bend ISD,Cooke,B,4,76,80,56,https://txschools.net/district/sivells-bend-isd-049909
61,87,6,184903,Weatherford ISD,Parker,B,4,76,80,8118,https://txschools.net/district/weatherford-isd-184903
68,87,3,049906,Era ISD,Cooke,A,5,86,91,517,https://txschools.net/district/era-isd-049906
68,87,3,061912,Lake Dallas ISD,Denton,B,5,77,82,3935,https://txschools.net/district/lake-dallas-isd-061912
68,87,3,220908,Mansfield ISD,Tarrant,B,5,82,87,34654,https://txschools.net/district/mansfield-isd-220908
68,87,3,184908,Peaster ISD,Parker,B,5,80,85,1715,https://txschools.net/district/peaster-isd-184908
72,87,2,220905,Fort Worth ISD,Tarrant,C,6,71,77,67315,https://txschools.net/district/fort-worth-isd-220905
72,87,2,072909,Lingleville ISD,Erath,B,6,83,89,264,https://txschools.net/district/lingleville-isd-072909
72,87,2,061914,Little Elm ISD,Denton,C,6,72,78,7647,https://txschools.net/district/little-elm-isd-061914
75,87,0,111903,Tolar ISD,Hood,A,7,83,90,898,https://txschools.net/district/tolar-isd-111903
76,87,0,072908,Huckabay ISD,Erath,A,8,88,96,345,https://txschools.net/district/huckabay-isd-072908
77,87,2,126901,Alvarado ISD,Johnson,C,9,68,77,3703,https://txschools.net/district/alvarado-isd-126901
77,87,2,184911,Garner ISD,Parker,B,9,80,89,352,https://txschools.net/district/garner-isd-184911
77,87,2,072903,Stephenville ISD,Erath,A,9,81,90,3503,https://txschools.net/district/stephenville-isd-072903
80,87,2,220917,Castleberry ISD,Tarrant,B,10,78,88,3755,https://txschools.net/district/castleberry-isd-220917
80,87,2,182903,Mineral Wells ISD,Palo Pinto,B,10,77,87,3244,https://txschools.net/district/mineral-wells-isd-182903
80,87,2,249908,Slidell ISD,Wise,B,10,72,82,515,https://txschools.net/district/slidell-isd-249908
83,87,0,182905,Strawn ISD,Palo Pinto,B,11,76,87,172,https://txschools.net/district/strawn-isd-182905
84,87,0,182902,Graford ISD,Palo Pinto,A,14,78,92,329,https://txschools.net/district/graford-isd-182902
85,87,0,182901,Gordon ISD,Palo Pinto,A,15,76,91,240,https://txschools.net/district/gordon-isd-182901
86,87,0,072901,Three Way ISD,Erath,C,16,59,75,224,https://txschools.net/district/three-way-isd-072901
87,87,0,072904,Bluff Dale ISD,Erath,B,18,69,87,226,https://txschools.net/district/bluff-dale-isd-072904
