# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/region-20-districts/overall-score-gains
# rows: 78 (excluding this header and the column row)
# ranking: Region 20: San Antonio school districts with the largest overall score gains since 2021-22
# population: 78 districts of 84 districts are ranked here.
# population: 2 were not rated by TEA for 2025-26 and are not ranked.
# population: 4 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# methodology: TEA re-scored 2021-22 under the rules it adopted for 2022-23 and publishes that re-scoring as "2021-22 What If". This ranking reads the re-scored series, so the change spans one consistent methodology rather than a break.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2021_22,2025_26,enrollment,url
47,78,5,130902,Comfort ISD,Kendall,C,-1,76,75,1012,https://txschools.net/district/comfort-isd-130902
47,78,5,015835,Great Hearts Texas,Bexar,B,-1,83,82,14038,https://txschools.net/district/great-hearts-texas-015835
47,78,5,015815,Heritage Academy,Bexar,A,-1,91,90,574,https://txschools.net/district/heritage-academy-015815
47,78,5,163904,Hondo ISD,Medina,C,-1,76,75,1720,https://txschools.net/district/hondo-isd-163904
47,78,5,133903,Kerrville ISD,Kerr,B,-1,82,81,4402,https://txschools.net/district/kerrville-isd-133903
47,78,5,007906,Poteet ISD,Atascosa,D,-1,67,66,1867,https://txschools.net/district/poteet-isd-007906
53,78,3,254901,Crystal City ISD,Zavala,C,-2,76,74,1480,https://txschools.net/district/crystal-city-isd-254901
53,78,3,232901,Knippa ISD,Uvalde,A,-2,94,92,408,https://txschools.net/district/knippa-isd-232901
53,78,3,007904,Lytle ISD,Atascosa,D,-2,71,69,1803,https://txschools.net/district/lytle-isd-007904
53,78,3,015910,North East ISD,Bexar,B,-2,83,81,53464,https://txschools.net/district/north-east-isd-015910
57,78,10,015834,Basis Texas,Bexar,A,-3,96,93,9480,https://txschools.net/district/basis-texas-015834
57,78,10,142901,Cotulla ISD,La Salle,C,-3,81,78,1130,https://txschools.net/district/cotulla-isd-142901
57,78,10,163901,Devine ISD,Medina,C,-3,77,74,1975,https://txschools.net/district/devine-isd-163901
57,78,10,159901,Eagle Pass ISD,Maverick,B,-3,86,83,13415,https://txschools.net/district/eagle-pass-isd-159901
57,78,10,015836,Eleanor Kolitz Hebrew Language Academy,Bexar,B,-3,92,89,464,https://txschools.net/district/eleanor-kolitz-hebrew-language-academy-015836
57,78,10,015916,Judson ISD,Bexar,C,-3,74,71,22556,https://txschools.net/district/judson-isd-015916
57,78,10,247903,La Vernia ISD,Wilson,B,-3,87,84,3505,https://txschools.net/district/la-vernia-isd-247903
57,78,10,094904,Marion ISD,Guadalupe,B,-3,86,83,1741,https://txschools.net/district/marion-isd-094904
57,78,10,163903,Natalia ISD,Medina,C,-3,75,72,1301,https://txschools.net/district/natalia-isd-163903
57,78,10,015915,Northside ISD,Bexar,C,-3,81,78,98031,https://txschools.net/district/northside-isd-015915
57,78,10,007905,Pleasanton ISD,Atascosa,C,-3,80,77,3301,https://txschools.net/district/pleasanton-isd-007905
68,78,2,136901,Brackett ISD,Kinney,C,-4,80,76,490,https://txschools.net/district/brackett-isd-136901
68,78,2,082902,Dilley ISD,Frio,C,-4,78,74,830,https://txschools.net/district/dilley-isd-082902
68,78,2,128904,Falls City ISD,Karnes,A,-4,94,90,452,https://txschools.net/district/falls-city-isd-128904
71,78,1,064903,Carrizo Springs CISD,Dimmit,C,-5,78,73,1796,https://txschools.net/district/carrizo-springs-cisd-064903
71,78,1,007902,Jourdanton ISD,Atascosa,C,-5,83,78,1561,https://txschools.net/district/jourdanton-isd-007902
73,78,1,193902,Leakey ISD,Real,C,-7,79,72,308,https://txschools.net/district/leakey-isd-193902
73,78,1,163908,Medina Valley ISD,Medina,B,-7,89,82,10442,https://txschools.net/district/medina-valley-isd-163908
75,78,0,015805,New Frontiers Public Schools Inc,Bexar,B,-8,96,88,335,https://txschools.net/district/new-frontiers-public-schools-inc-015805
76,78,1,232902,Sabinal ISD,Uvalde,C,-9,83,74,447,https://txschools.net/district/sabinal-isd-232902
76,78,1,232903,Uvalde CISD,Uvalde,F,-9,68,59,3815,https://txschools.net/district/uvalde-cisd-232903
78,78,0,254902,La Pryor ISD,Zavala,D,-12,79,67,445,https://txschools.net/district/la-pryor-isd-254902
